index,SMILE,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,CLUSTER,Label
17485,Cc1ccc(C(=O)c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)o1,1.2149568,-0.54014999,1.8606551,-0.32647455,-2.8040831,-0.99694109,-0.7732662,-0.89946014,0.75294274,0.23175912,0.34454441,-0.32170033,0.2313747,0.29269996,0.63410282,-1.5528253,-1.5554752,-0.14564823,-0.3596448,0.28373337,47023,0
17491,CC(C)(C)c1cc(NC2=CCCN2)cc2c1OCC2(C)C,1.1999882,-0.54013073,2.51704,1.0911747,-1.6936181,-1.7203779,-0.6868093,-1.1408154,1.2809482,-0.22230183,-0.34044266,-1.4526209,-0.67994148,0.31697765,0.33249101,-0.86686873,-0.47444138,0.74471295,-0.67975861,0.09739653,46839,0
17497,CC(C)(C)c1cc(-c2cn3ccccc3n2)cc2c1OCC2(C)C,1.6874566,0.46731931,1.9004371,0.030575292,-1.2440684,-1.1022708,-0.17770253,-0.70251572,0.38272053,0.87862927,-0.2384287,0.98651779,-0.37942418,0.3193936,0.12942033,-1.4829311,-2.4149325,1.0267817,-1.4514238,0.44358999,50383,0
17513,Cc1ccc2c(c1)CC[C@H]1[C@H](C)C(=O)C=CN21,0.8041271,-0.31997046,0.6918667,-1.0411874,0.32668963,0.7314797,0.52750582,1.3080864,0.98200715,-0.31127065,-0.7653864,-1.5082897,-1.459816,0.10902864,0.89583361,-0.62032032,-0.89661008,0.85370946,1.0792269,1.0451436,40410,0
17523,CCc1cccc(C(C)C)c1N1C(=O)CCN(CC)C1=S,0.75924277,-0.85341066,1.7206094,-0.036586363,-1.9696261,-1.3715571,-1.0021667,-0.82373726,0.79834032,0.11078726,-0.25492635,0.015755262,-0.26126921,-0.31432861,-0.42837572,-0.97704226,-0.91620243,0.72132814,1.0225747,-0.37013301,39529,0
17538,COc1ccc2c(c1)C(c1ccc(N)cc1)=NN(C(=O)C1CC1)[C@@H](C)C2,0.74414515,1.3478289,0.58824074,-0.21417183,-0.34886366,-0.34472805,0.48944151,-0.3774218,0.32659528,-0.58811891,-0.57591337,-0.06225444,-0.17353123,0.31793258,-0.001472969,-0.88009083,-0.20705549,0.22362216,-0.53877795,0.26847497,39220,0
17552,N#Cc1ccc([C@@](O)(Cn2ccnc2)c2cc3ccccc3o2)cc1,0.82680273,1.1359019,-0.030651914,-0.51924103,0.40962866,-0.71332198,0.81628418,-0.23702483,-0.67524487,-0.71212745,-0.57311106,0.22454609,0.51962495,0.71168673,0.1867045,-0.88379145,0.36061198,0.97933125,-0.091020577,1.0221943,40811,0
17568,CCc1nnc2n1N=C(c1ccc(N)cc1)c1cc(OC)ccc1C2,0.94117916,0.98358369,0.77904171,0.46117252,-0.004066078,-0.15306263,0.78410792,0.81222117,1.5182751,-1.2580061,1.398352,0.32911652,-0.65516424,-1.2058983,0.48059818,-0.55092251,-0.9191888,-0.18070202,-2.0195353,1.3705767,42961,0
17572,CC(C)OC[C@H]1[C@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,1.8450817,0.02983355,1.64026,-0.45466292,0.065378509,-0.029507987,-0.94751483,0.032183345,-1.9918276,-0.10549598,-0.79649949,0.69765997,1.083392,-2.9460394,0.1675923,1.0147725,-1.0655247,0.5385955,-0.59546506,-1.1177287,50859,0
17573,COC[C@H]1[C@H](c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1N2C,1.6162336,4.95E-04,1.6157814,-0.93059605,1.4034299,1.3575392,-0.65237379,0.12890641,-1.7589822,-0.11386213,-0.93786234,0.11003318,0.49935412,-2.7460103,0.2271423,0.91063458,-0.84858507,0.48756346,-0.40728992,-0.35973731,50091,0
17616,COc1ccc(Cl)cc1NC(=O)OC1C[C@@H]2CC[C@H](C1)N2C,0.64627278,0.19198772,0.43368667,-0.39845625,0.40572852,1.3270657,0.86956179,-0.25057453,-0.64715624,0.19754303,-0.26521364,0.77324593,1.0595884,-0.11958024,-0.2394025,2.2900536,-0.9744916,-1.0378053,-0.0075164,0.15201257,37139,0
17629,Cc1noc(NP(=O)(c2ccccc2)c2ccccc2)c1C,0.63144863,-0.26576588,-0.63269717,-1.3981466,-0.46003735,0.65194583,1.7255886,-0.22314954,-0.20288461,-1.390975,0.31184617,-0.73075247,0.67581868,2.0688324,0.91434586,0.17709187,0.34585506,-1.6800157,1.6805218,0.28414717,36842,0
17676,COC(=O)[C@@]1(C)CCC[C@]2(C)c3ccccc3C(=O)C[C@@H]12,0.54914474,0.30273992,1.4204822,-1.3428301,-1.7849057,0.54796529,0.33890036,0.36523512,-0.40237626,-0.42505407,-0.90889299,-0.42090389,-0.75472599,-1.3260071,0.032674637,0.061814524,-0.88381416,-0.36688197,1.169138,-0.054295231,35022,0
17677,COC(=O)[C@@]1(C)CCC[C@@]2(C)c3ccccc3C(=O)C[C@@H]12,0.61402327,0.23899278,1.3838235,-1.1216999,-1.8588017,0.605223,0.41704929,-0.20956643,-0.57965446,-0.5943504,-1.2166564,0.098346211,-0.45167509,-1.7517662,-0.55097216,-0.46484244,-0.73943031,-0.4294827,0.92222267,0.081956998,36459,0
17682,CN(C)C[C@@H]1C[C@H]2c3ccsc3Cc3ccccc3N2O1,1.8404342,0.079105027,0.67934573,0.19976498,0.7225067,1.4477119,1.1625252,-0.34308827,-0.19762486,0.73105955,-0.45216814,-0.518125,1.0131738,-0.32922798,0.24365202,0.50927866,0.017131768,1.0295806,0.30707693,-0.019858224,50853,0
17689,C=CC[C@@H](N)c1ccccc1-c1nn(C)c2ccccc12,1.0324508,0.40916792,0.81845653,-0.32474896,1.2459879,-0.85191476,-0.32427877,-0.175825,-0.54047161,0.4875491,-0.75723559,0.84946072,-0.62142837,0.20978819,0.41730735,0.003234067,-0.89664817,-0.17736894,0.066706531,0.49566707,44481,0
17690,C#CC[C@@H](N)c1ccccc1-c1noc2cc(Cl)ccc12,0.87085599,0.42565203,0.091151275,-1.1994935,1.5859767,-0.67875826,-0.31487924,0.25056946,-1.3214726,0.51511735,0.66392744,0.9926427,-0.24493469,-1.0919002,1.2141489,0.92060852,-1.1281557,-0.49648109,-0.22713324,0.29411516,41642,0
17691,C=CC[C@H](N)c1ccccc1-c1noc2cc(Cl)ccc12,1.1145558,0.20080626,0.008844636,0.43228227,0.67711276,-1.0833812,-0.10863943,0.26144749,-1.7261083,-0.23837787,-0.37100804,1.8225265,0.2744948,-0.92806625,0.14535162,-0.21786799,-1.0553174,-0.16714142,-0.78274679,0.37343627,45707,0
17710,COc1cc(C(C)(C)C)c(O)c2c1CN(c1ccccc1)C(=S)N2,0.85788894,0.7180782,0.79491568,0.09096498,-0.65896916,-1.8333803,-0.64969647,-0.64462143,0.58904034,-0.86741227,-0.99055099,0.14358568,0.18167855,-0.045821413,-0.39787018,-0.20949888,-0.51060146,-0.075010188,-0.16860136,-1.2194568,41399,0
17725,c1ccc(CCC2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,1.7046945,1.1971741,0.6426388,0.2977663,0.76450872,-0.29878858,-0.054509956,-0.42527962,-0.48107269,0.23345143,-0.23649664,-0.042025421,0.31203294,0.7555787,1.2537718,1.3035902,-0.51308054,-0.23393197,-1.2911344,0.35606873,50450,0
17734,CN1CCN(c2ccccc2C[C@H]2CCN(c3ccccc3)C2=O)CC1,1.6232744,0.87476587,0.55015165,0.7450617,-0.15387496,0.77963066,1.0442029,-0.001191904,-1.2575039,0.38649896,0.58022791,-0.019859305,0.16473928,0.76267254,-0.43996856,0.58591872,0.50591958,0.91891533,1.7227786,-0.099747442,50122,0
17751,CCCC(=O)NCCC1=CCc2ccc3c(c21)CCO3,0.62683791,0.073186174,0.15684801,0.76428211,-0.22796527,0.9782064,0.47484484,-0.74076533,0.71806598,-0.98164982,-1.1038777,0.61565036,-0.77748489,-0.61797875,-0.98888516,-0.39782348,-0.9972682,-0.080248035,0.065304734,0.54027039,36742,0
17754,CC(=O)N1N=C(c2ccc(N)cc2)c2cc(Cl)ccc2C[C@@H]1C,0.75022507,0.57277948,0.20455977,-0.1185357,-0.24048555,-0.54321265,-0.188126,-0.45410106,-0.298531,-0.68494999,-0.6212911,0.18681629,-0.16168468,-0.092647023,-0.59494823,-0.83690268,-0.28359005,0.72923493,0.21930681,-0.50239259,39340,0
17757,C/C=C(\c1ccc2cc(O)ccc2c1)[C@H](C)CN(C)C,1.3674402,-0.95450437,1.3088342,0.34572634,-0.59993929,0.27947921,-0.77910888,-0.81528234,0.96291173,0.77155381,0.15153591,1.2994035,0.92299533,0.18871711,-0.32467046,1.8614162,-1.0097667,2.0448711,-0.019055331,-0.93969142,48519,0
17795,CCN(CC)CCOc1cccc2c1-c1ccc(OC)cc1C2=O,1.2682374,0.18973581,0.90131748,0.11150502,-0.033491809,0.00236965,-0.50687182,-0.72132236,0.59043884,0.7355091,0.65962756,1.4752275,-0.80066818,0.34938234,1.7234706,1.7436893,-0.84006131,0.6279617,-0.92793679,1.6423783,47590,0
17805,CN(C)c1ccnc(N(C)C2CCN(Cc3cccc(F)c3)CC2)n1,1.1546329,0.25448659,1.1548048,-0.23086321,0.38145959,1.1217878,0.33307508,-0.19381821,-0.76384705,1.8830144,0.43927369,0.80268931,0.13421932,1.1759652,-0.004786911,2.2429307,1.3166705,-0.069953129,1.1880945,0.12917362,46262,0
17807,Cc1cccc(CN2CCC(N(C)c3nccc(N(C)C)n3)CC2)c1,1.5711793,-0.31551376,1.9707348,0.80375987,-0.73262274,1.0862315,0.29248789,-0.62433356,0.14887249,1.7228243,1.3231003,1.4774284,1.265925,0.95882845,-1.2078289,1.1106125,0.54574698,0.15875132,0.67373753,-0.74272949,49877,0
17852,COc1ccc([C@H](O)Cc2ccncc2)c2c1OC1(C=C2)CCCC1,1.3201754,1.4288118,0.21095882,0.32031605,0.26081422,0.88709283,-0.079698965,-0.51123822,0.007526139,-0.95686734,-1.0272903,-0.76300883,0.33163875,0.25763395,0.56394613,-0.039499491,0.3305999,0.33033729,-1.2755382,-0.42448631,48082,0
17853,COc1ccc(CCc2ccncc2)c2c1OC1(CCCC1)CC2,2.0436165,0.8528924,0.71306294,0.30695939,-0.29558727,1.2480282,-0.45243332,-0.74771017,0.43204558,-0.42899939,-0.21394506,-0.45937687,0.1953288,-2.0324981,0.36149684,-0.57758451,-1.0968984,-0.8621152,-1.2468555,1.8708909,51158,0
17855,COc1ccc(/C=C(\C#N)c2ccncc2)c2c1OC(C)(C)C=C2,1.1602739,0.34035146,0.37613147,0.47903311,-0.35897085,-0.9087404,-0.20781806,-0.57160556,0.77904671,-1.1386771,-0.22898923,0.80670792,-0.041542426,-0.26109603,0.32984245,-0.95685488,-0.67936707,-0.28725827,-0.57064563,1.962002,46329,0
17872,O=C(C1c2ccccc2Oc2ccccc21)N1CC=CC1,0.71288621,0.81723726,-0.23858713,0.22273716,0.017152896,0.17451148,1.1647923,-0.54082739,0.16065744,0.21169654,-0.28509426,-0.24192655,-1.6264964,-0.79519516,-1.8023372,-1.4423993,-0.5785991,0.3162148,1.3336245,-0.39229733,38593,0
17873,C1=CCN(CC2c3ccccc3Oc3ccccc32)C1,1.5777812,0.50385201,0.58285052,1.0923074,1.0661966,-0.006166393,0.71561217,-0.24048734,-0.62088072,0.56776702,-0.55960411,0.22058681,-0.79718924,-0.55243784,-0.91792911,-0.80482453,-0.95851743,1.2124106,0.38206747,-0.37033346,49917,0
17878,CS(=O)(=O)c1ccc(-c2cc3ccccc3n2-c2ccccc2)cc1,1.2560385,0.59172785,-1.2215503,-1.8668802,-1.1371073,0.30079666,1.9002819,-0.40849125,0.93608707,-0.35963866,-0.81681657,0.83949095,0.85892826,0.52735418,-0.015529893,-0.899616,-0.45842564,-0.88555717,-0.19955981,-1.0992056,47457,0
17883,CCc1cccc(C)c1CNc1cccc2[nH]c(C)nc12,1.3263904,-0.004480558,0.57157236,0.71380877,0.43950924,-0.61525738,-0.7580362,-0.82605821,0.75112659,-0.25581577,-0.53035587,-0.34281844,1.4217472,0.27973831,0.036628764,-0.29504576,0.33259585,-1.1369979,-0.054074749,-0.40750912,48154,0
17884,CCc1cccc(CC)c1CNc1cccc2[nH]c(C)nc12,1.2755103,0.1604452,0.6985662,0.52705681,0.046832915,-1.1879358,-0.81623417,-0.63218671,0.34333321,-0.6713618,-0.46424225,-0.079137638,1.1659831,0.21130383,0.30037925,-0.16212201,-0.15847725,-0.95905107,-0.35575151,-0.3847996,47656,0
17885,Cc1cc(F)cc(C)c1CNc1cccc2c1nc(C)n2C,1.3967631,-0.085840806,0.44371173,-0.39690214,0.24650866,0.17428879,-0.93867195,-0.41820082,0.019021614,1.3118502,0.41047612,-0.47493389,0.046729878,-0.466995,1.0952182,0.16569313,-0.33056635,-1.632677,0.79156584,-0.3012934,48755,0
17900,COc1ccc(CCc2ccncc2)c2cc(C3CCCC3)oc12,2.0783293,0.97739309,0.1033183,0.42257482,0.28717309,0.58296412,-0.9977538,-0.094474711,-0.18518578,-0.37947896,-0.66416514,-0.13193148,0.78360528,-1.7619345,0.2894091,-1.811994,-1.2656937,1.1543918,-0.13067481,0.81580943,51191,0
17905,COc1ccc(C[C@H](C#N)c2cccnc2)c2cc(C3CCCC3)oc12,1.6823053,1.1106117,0.19636242,0.45155564,-0.047108665,-0.058200315,-0.059544098,-0.21332461,0.25971836,-0.76750553,-0.34094524,0.021790015,0.50702262,-1.0955893,0.13152735,-1.1626117,-0.4703258,0.28849187,0.63735825,0.27352452,50362,0
17919,CO[C@@H]1C=C(c2cn(-c3ccccc3)c3c(N)ncnc23)CC1,0.58406252,1.009938,0.81534243,0.36569339,0.68533242,-1.3223121,0.54816043,-0.44383392,-0.15959676,0.51205105,-0.87229615,-0.40361074,0.087585039,-0.32932535,0.090878367,-1.7964553,1.0202671,-1.2692637,-0.1030852,-0.29303557,35760,0
17921,CN1CCC(c2cn(-c3ccccc3)c3c(N)ncnc23)CC1,0.87839735,0.98688924,1.1896186,0.69894099,0.98868626,-0.69738322,1.2785506,-0.22595917,-1.2623745,1.2758558,-0.56818926,0.22165768,0.36549529,0.70021152,1.0453132,0.55485511,0.15768328,-0.79415059,0.051961873,-0.20189327,41787,0
17925,C[C@H](Sc1ccc(Cl)cc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C,1.0491055,-0.085593566,0.41597468,-0.36169788,-0.28934965,0.070453919,0.42637545,-0.084474452,-1.5882282,0.1717401,-0.85379982,0.68103945,0.71156865,-0.079142116,-0.11441068,1.3109341,-1.1254929,0.10890852,-0.59003681,-0.45730105,44756,0
17931,c1csc(C2=C(n3ccnc3)CCC2)c1,1.2084191,-0.94720519,-0.64803261,0.73747188,1.3553159,0.98119348,0.86332953,0.01471705,-0.26268536,-0.65585333,-0.91614974,-1.5096191,0.18317895,-0.57358807,0.77186853,-0.35842273,-0.78781515,2.2765586,0.457378,0.61961234,46949,0
17935,CN1CC(COc2ccccn2)=C[C@@H]2Cc3c(O)cccc3C[C@H]21,1.0347601,1.1248744,1.0704108,0.5953427,0.37365869,0.17717971,0.85986608,-0.2961514,-0.8001681,0.549043,-0.18169907,-0.20115393,-0.3151015,1.0445039,-0.16145568,0.73361462,0.72190475,-0.074647367,0.54582649,0.3574132,44519,0
17940,Cc1c(-c2ccncc2)[nH]c2c1C(=O)CCC2(C)C,0.80159271,-0.470761,0.73468095,0.79251659,-0.75306827,-0.14529493,0.9635132,-0.60272324,0.3067084,-0.43065777,-1.1394776,-1.1177477,0.10592604,0.035762899,1.402604,-0.13353591,0.43134099,0.47838682,0.39331272,0.64127845,40354,0
17948,CCOC(=O)[C@H]1C(c2ccccc2)=C1c1cccc(Cl)c1,1.1328847,-0.40472639,-1.1118841,-0.48601252,-0.6219722,0.28076154,0.25381571,-0.35833061,0.38591653,-0.10865662,-0.53170604,0.25344926,0.74205786,0.63851315,-1.2164353,-0.8431626,-1.0824347,-0.3464067,0.69462591,-0.22284634,45973,0
17968,Cc1ccc(C23CCCN2CCC3)cn1,1.4362693,-1.0888829,1.3510283,0.96937048,0.66288316,2.6781635,0.94062459,-0.38875389,-0.36445016,-0.1645992,-0.23784925,-0.39162889,-0.004118751,-0.77650988,0.61396867,0.59786636,-1.6375412,-0.19127257,-1.2244526,0.4622947,49067,0
17985,CC(C)(C)c1ccc(C(=O)CSc2ccnc3ccccc23)cc1,1.3800167,0.46479425,0.020618366,-0.50021648,-0.35646909,-1.9395064,-0.87521803,-0.092441022,-0.63313282,0.73748565,0.24728742,1.6165609,-0.86603296,1.6098875,1.3805505,0.24262476,-1.7826996,1.79984,0.24387141,-0.71614867,48628,0
17986,CN(C)c1ccc(C(=O)CSc2ccnc3ccccc23)cc1,1.2182553,0.2511417,-0.062794253,-0.4893823,0.8029725,-0.37056127,-0.54548442,-0.14714839,-0.65886188,1.1240064,0.85798621,1.0767529,-1.094425,0.56294751,1.6387628,0.60891479,-0.66487569,0.91535801,-0.026232883,-0.23641877,47062,0
17989,CSc1ccc2c(SCc3ccc(N)cc3)ccnc2c1,1.0202441,0.03208432,0.02887403,0.47510344,0.72407705,-1.8173157,0.19055578,-0.2433068,-0.79367399,0.72027212,-0.94769943,2.4057298,0.6885435,-1.6194918,-0.68010986,-0.98056036,-1.0194306,0.67184895,-0.88972992,0.75010449,44295,0
18002,CCCN(CCC)C(=O)COc1cc(-c2ccccc2)nc(C)c1C,1.2160776,-0.19903168,0.44910389,0.45403603,-0.77996045,0.24516593,-1.2305713,-0.44941384,-0.3065266,-0.5900203,0.57423717,1.4611808,-0.34532097,1.3226422,0.76308411,1.4247831,-0.73860312,0.84294194,0.80196154,-0.68202281,47036,0
18015,C[C@]12CCc3c(sc4cc(O)ccc34)[C@@H]1CC[C@H]2O,0.66296649,0.90877521,0.44171181,0.36538079,-0.62757635,0.78774238,0.7208609,3.7657878,1.2854762,-0.10590148,-2.4391689,-1.5998641,0.79774612,-0.80248356,-1.1923382,0.44298032,-0.68845236,0.54559469,-1.6121835,-1.036325,37508,0
18022,O=c1cccccc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.70133829,1.1330459,0.85059386,0.12379429,0.98376828,-0.1221838,1.3357414,-0.28428984,0.1091354,0.18584321,0.6137802,0.83047426,-0.88432008,-0.37009907,-0.85266781,-0.72090888,1.3073547,-0.75092214,0.39407274,-0.73225111,38317,0
18026,CN1CCc2nc(-c3ccccc3)sc2CC1,1.3457627,-0.68470109,0.74408805,-0.098775856,1.7406539,1.1697432,0.52725708,-0.08319588,-0.99838972,1.3623722,0.77180457,0.48117286,0.19763206,0.30390108,0.75567544,0.9363851,-0.91278177,0.90288377,-0.36692101,0.93484664,48337,0
18028,CN(C)Cc1csc(-c2ccccc2)n1,0.89005804,-1.5168774,0.45535243,-0.15038289,2.0833457,0.46970972,-0.5433287,0.032571923,-0.94754684,0.95701599,0.95862061,0.63987893,0.36546707,-0.34401062,0.20447381,0.3404997,-0.21013865,0.3926118,0.085561857,-0.77285504,41984,0
18040,CCc1oc2c([C@H](CO)N(CC)CC)cccc2c1C,0.9746269,-0.92725426,2.165467,-0.062593661,-0.50686467,-0.017699899,-1.1681055,-0.46133146,0.30814496,0.94258964,-0.49073786,0.97479993,0.60256267,-0.15085664,0.006352354,0.81570435,-0.70232493,0.76972508,-0.24975836,-0.14237459,43534,0
18051,Cc1ccc([C@H]2CCC[C@H](c3ccc(C)cc3)N2C(=N)N)cc1,1.347988,0.74625915,0.54260194,0.21802694,0.36423066,-0.28194845,0.077136032,0.075432122,-1.5252856,-0.11237063,-1.4353964,0.61627448,-0.011809175,0.15388614,0.45027664,1.4053401,-0.31149068,-1.4494561,0.34976673,-1.7678573,48359,0
18061,CCOc1cc(/C(=C/C(=O)OC)c2ccccc2)ccc1OC,0.92818999,-0.24983014,-0.67679942,-0.42345446,-0.32487756,0.5600909,-0.59773338,-0.61970305,0.51968324,-0.76821989,-0.18937872,0.26278695,-0.49256203,1.025876,0.54839009,1.4200598,-0.34879079,-0.35282338,0.71079177,0.15666206,42720,0
18076,COc1ccc([C@@H]2CN(C)C(=O)CO2)cc1OC1CCCC1,0.6553005,0.17565072,1.1689533,-0.89250493,0.24798818,1.8309315,-0.24551147,-0.61127037,0.98368329,0.064756982,0.98585171,-0.98927736,-1.0058136,-0.28342649,0.58602875,0.67660123,0.80760616,0.1197705,-0.49690187,0.9299798,37343,0
18085,COc1cccc([C@H]2CC(=O)c3cc(N4CCCC4)ccc3N2)c1,1.2811903,1.0919788,0.18589556,0.9402352,0.45846346,0.15538675,0.48734269,-0.52069396,-0.15047695,-0.56813645,-0.44774371,-0.7888394,-0.68624741,-0.77216667,-0.045008231,-0.82033694,0.85588413,-0.54539758,0.65411329,-0.25916934,47724,0
18086,O=C1C[C@H](c2cccc(Cl)c2)Nc2ccc(N3CCCC3)cc21,1.3861749,1.036118,-0.1054533,0.70013446,0.50412226,-0.32314879,0.3276085,0.8885451,0.71974319,0.19892682,-0.7592665,-0.95749652,-0.50460458,-0.87893975,-0.56718576,-0.94840401,0.30493036,-0.049293131,1.2537316,-0.91604316,48668,0
18106,Cc1ccc(-c2cncc3[nH]c4ccccc4c23)cc1,1.6691793,0.54496449,-0.40016764,-0.31749359,0.99068296,0.14312111,-0.33121273,-0.16165876,-0.10309096,-0.013902689,0.15791792,-1.904569,-0.6698705,0.31667167,1.1988969,-0.37035537,-0.95407569,0.67105281,-0.96365029,-0.33418527,50313,0
18119,COc1ccc2c3c(c(=O)oc2c1)CN(CCc1ccccc1)CC3,1.0768325,0.97618854,0.0741328,-1.1227657,-0.16720873,0.58244759,0.97806823,-0.27921358,0.04241677,0.17955266,0.65211666,0.27116048,0.13562074,0.3553195,-0.51103061,0.12763944,-0.31023866,-0.15181607,0.28695932,0.003438902,45168,0
18142,Nc1cccc(-c2ccc(C3CCN(Cc4ccncc4)CC3)cc2)n1,1.3879323,1.3200774,0.67764312,0.70247489,0.70344818,-0.4169853,0.56034327,-0.20056865,-1.3982308,0.47668728,-0.38063011,0.40231359,0.82173425,0.75389081,1.0711834,-0.11397423,0.40783525,-0.67073381,0.026174061,0.24654177,48684,0
18157,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1O2,0.77895129,-0.43813288,-0.12664248,-1.1211003,-0.78993791,0.93710506,0.50407153,2.1771631,0.15823403,-0.3698715,0.43288532,-0.07181555,0.77548629,-1.9336309,-1.2436647,0.3315576,-0.076353073,-0.54104638,-0.23195401,-0.62058026,39898,0
18193,Cc1ccc(Cl)cc1NC(=S)n1c(C)c(C)c2ccccc21,1.786441,-0.30840141,-0.23859856,0.35808897,-0.44538161,-1.5039226,-0.7522189,-0.67569405,0.64738572,-0.24836288,0.15871722,-0.6205669,0.65222234,-0.42562509,-0.085968263,0.11505725,-0.76397705,1.2699554,0.51983672,-1.3589349,50709,0
18204,CC(C)(C)c1cc(C=C2C(=O)C=CC2=O)cc(C(C)(C)C)c1O,0.71616995,-0.18829463,1.424764,0.86625946,-3.3959863,-1.5543954,-1.823891,1.8238049,1.7924194,-1.0513844,-0.69848543,1.3253629,-0.003011853,-0.78466505,0.34279576,-1.621321,-1.8449202,-0.33914274,-0.2997506,-0.02170301,38659,0
18227,Oc1ccc2[nH]cc(C3=CCN(Cc4ccccc4)CC3)c2c1,1.1979369,0.94147426,0.30861545,0.96222812,0.46612871,-0.80459785,0.84907663,-0.43701425,-0.32598606,0.69272548,-1.1112688,0.19997983,0.29534402,1.1984153,-0.75927854,0.49369991,-0.080127455,-0.59068227,-1.0371368,0.239216,46812,0
18236,Cc1ccc(Cl)cc1NC(=S)Nc1c(C)nn(C)c1C,1.0500654,-1.5910435,1.0883323,0.37516028,-0.23927884,-1.4021689,-1.2769953,-0.6754933,1.1960067,0.57882994,1.5300522,-0.70030582,1.6742027,-1.8188163,0.20067388,-0.25237879,1.6931303,-0.045235552,0.23087262,-0.37255982,44769,0
18249,COc1ccc(-c2ccc(C)nc2)c2c1OC1(CCCC1)O2,1.5089984,0.26882893,0.38441586,-0.24356793,-0.12793046,1.7381324,0.86209941,-0.70707619,0.97717375,-0.82614738,0.63331485,0.26781759,0.80326355,-1.4848112,-0.070956007,-0.65280974,-0.6595521,-1.315691,-2.6193745,-0.55591947,49531,0
18260,C/C(=N/O)c1ccc2c(c1)ncn2-c1cccc(-c2ccc[n+]([O-])c2)c1,0.88337934,1.2632682,-0.54522258,0.38634858,-0.39558855,-0.004986152,0.33279186,-0.60366857,0.21855523,-0.2489619,0.74849975,0.26463193,0.13584207,0.14568132,1.3115487,-0.51578844,-0.26006418,0.62286299,-2.0907907,-0.82043457,41876,0
18296,Cc1ccc(CN2CCN(c3ccc4ccccc4n3)CC2)cc1,1.6476508,0.91823864,0.39422327,0.65936387,0.67415583,-0.37404519,0.33756512,2.491955,0.082871057,0.66561723,0.35279909,-0.10535239,-0.095063381,0.69399124,-0.84928632,-0.46927321,0.13359311,-0.83750921,1.231383,-1.0317439,50224,0
18298,N#Cc1ccc(Cn2ccnc2)cc1Oc1ccc2ccccc2c1,1.4644275,0.87503457,-1.0003819,0.88145769,0.26151058,-1.2093549,0.95268434,-0.33012578,-0.26605281,-0.63582838,-0.052624032,0.76254827,-0.28046557,0.24254332,-0.12302049,-1.0385151,-1.1733496,0.18251604,0.20809774,0.48762417,49253,0
18310,Brc1ccc(-c2cn3ccsc3n2)cc1,1.0000515,-0.94094074,-0.8565262,-0.13937387,2.1416037,-0.20930925,0.40962863,-0.020014308,-0.55451196,0.90744925,-0.12803954,0.040960349,-0.001607238,-0.17841227,0.010752965,-0.83610731,-1.0200276,1.2021731,-0.10123392,1.3419284,43953,0
18311,Fc1ccc(-c2cn3c(n2)sc2ccccc23)cc1,1.083557,0.26562476,-0.52662027,-1.109957,1.1687865,-0.084963992,-0.086626425,-0.20920826,-0.042449128,1.9042091,0.77143353,-0.18475898,-0.97361219,-0.93745965,0.5554387,-1.7171301,-0.72981578,0.58732241,-0.95349991,-1.2855177,45264,0
18313,Brc1ccc(-c2cn3c(n2)sc2ccccc23)cc1,1.5173796,0.020079363,-0.57384771,-0.61426479,1.0698696,-0.59826893,-0.025678825,-0.29462343,-0.035028573,1.0396411,0.83902103,-0.4624061,-0.27400959,0.041214101,-0.064872257,-1.5074703,-1.4046502,1.2508835,-0.83339667,-0.84417975,49573,0
18316,Fc1ccc(-c2cn3c4c(sc3n2)CCCC4)cc1,1.1493157,0.30487943,-0.083278015,-0.95947522,1.1144589,0.25416806,0.530855,-0.2398749,-0.51827621,1.9492544,-0.13941908,0.005950415,-0.69197685,-1.039312,0.53377241,-0.61525691,-0.75426614,0.28843972,-0.75318342,-0.68401921,46193,0
18317,Clc1ccc(-c2cn3c4c(sc3n2)CCCC4)cc1,1.5202864,0.054952409,-0.052451327,-0.4458892,1.032228,-0.24896742,0.62432623,0.17090365,-0.41068009,1.2277876,0.051617105,0.014278736,0.19400619,-0.72879964,-0.35106763,-0.58849281,-1.3061563,0.86635453,-0.70937902,-0.68856966,49583,0
18332,CCOc1ccc(/C=[N+](\[O-])C2CCCCC2)cc1,1.1214279,-0.91035855,-0.09957806,0.48805889,-0.14001937,1.3871448,-0.31337827,3.2397611,2.2855737,-0.63087046,-1.2350471,0.4934687,0.33030045,-1.1428043,0.17325397,-0.17159146,-1.1336548,0.054717515,-0.53952307,0.1264161,45813,0
