index,SMILE,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,CLUSTER,Label
51217,O=C(NC(C(C)C)C(SCC(O)=O)=O)CC1=CC=CS1,0.033685319,1.4419539,0.12668057,-0.99223441,0.47631645,-1.79167,-1.2147263,-0.61519229,0.62189656,-1.5188704,1.2573692,0.5906406,0.69986373,2.326298,1.3228078,1.7314702,0.82824618,0.64815342,-2.5396147,0.28313708,23439,1
51218,O=C(NC(CC(C)C)C(SCC(O)=O)=O)CC1=CC=CS1,0.26924053,1.2088803,0.23514505,-0.36196864,0.42929506,-1.9129198,-1.0610975,-0.63599557,0.58425415,-1.3842403,1.1793114,0.45590332,0.62805182,1.9326552,1.482066,1.0679663,1.1186674,0.087428652,-1.5304172,0.072537594,28647,1
51219,O=C(NC(CC2=CC=CC=C2)C(SCC(O)=O)=O)CC1=CC=CS1,0.3639873,0.32126144,-0.37952343,0.21409096,0.66574085,-1.0836672,-0.50838017,0.8800596,0.8400625,-1.0634657,1.5435622,-0.01244065,1.3103473,1.1866314,0.49118394,0.44799528,1.3763285,-0.30889773,-2.4351046,0.35617229,30793,1
51220,[H][C@]1(CS[C@@H]2CS)N2[C@H]([C@@](O)=O)CS1,-0.043021962,0.73927885,-0.17437717,0.44166803,0.61615735,-1.0205742,-0.61198246,-0.65564835,1.1233909,-0.78246731,1.4018298,0.60648894,2.0385759,0.89368421,-0.0280168,0.91222131,1.7391067,0.63792002,-2.748244,-0.09149047,21803,1
51221,[H][C@@]1(CS[C@H]2CS)N2[C@@H]([C@@](O)=O)CS1,-0.051250786,0.82883209,-0.31782621,0.80773675,0.52975726,-0.91153502,-0.59738809,1.6001337,1.4701035,-1.1764704,1.0496904,0.5193311,1.4735066,1.6223322,0.1981165,0.81482643,1.3778707,0.053220317,-3.3697338,0.69843191,21630,1
51222,[H][C@]1(CS[C@@H]2CS)N2[C@@H]([C@](O)=O)[C@@](C)(C)S1,0.045149144,0.5801897,0.046078797,0.59787315,0.73132503,-1.4851532,-0.48341841,-0.51137495,0.5675146,-0.795057,1.4890131,-0.033416223,1.3490518,0.82307667,1.0112334,0.61947721,2.0226059,-0.091334321,-2.1146667,0.22453719,23693,1
51223,[H][C@@]1(CS[C@H]2CS)N2[C@@H]([C@@](O)=O)[C@@](C)(C)S1,0.3727642,0.35267597,-0.47439867,0.44762105,0.67221707,-1.0974834,-0.44651857,0.61650276,0.86086911,-1.1040447,1.3047442,-0.039472051,1.2461146,1.3634045,0.64607424,0.49062052,1.0573176,-0.45383763,-2.4701674,0.72568804,30999,1
51224,O=C(CSC3=NN=C(C4=CC=CC=C4O)N3)NC(S2)=NC1=C2C=CC=C1,-0.1986202,0.88845116,-0.051054515,-0.22469118,0.77293867,-0.96399581,-0.76508939,1.8570253,1.3592596,-1.0259237,1.6758714,0.77598953,2.0155942,0.78921956,-0.021427456,0.67641366,1.4035506,0.005225375,-2.8977516,0.16886805,18748,2
51225,O=C(CSC3=NN=C(C4=CC=CC=C4O)O3)NC(S2)=NC1=C2C=CC=C1,-0.068885446,0.8054381,-0.35313448,0.80736935,0.59220219,-0.96126485,-0.49622205,-0.60625196,0.66192019,-1.340979,1.169457,0.46994454,1.2516172,1.6239784,0.46553138,0.96660554,1.2644142,0.084611349,-3.4067254,0.74234039,21229,1
51226,O=C(CSC3=NN=C(C4=CC=CC=C4O)S3)NC(S2)=NC1=C2C=CC=C1,0.030148052,0.62654382,-0.035942469,0.71952289,0.77827817,-1.4539323,-0.40420142,-0.71602648,0.41588512,-1.0053877,1.3876231,0.084029548,1.3611804,0.84401774,1.0684965,0.5836038,1.6741467,-0.19938892,-2.1074483,0.51043832,23350,2
51227,OC1=CC=CC=C1C2=NN=C(SCC(NC3=CC=CC=C3)=O)N2,0.7873562,1.2113194,1.2251568,-1.0681596,-1.7514788,-1.2843297,-1.248176,-0.34529722,-0.98599225,-0.57288206,0.1906971,0.39345217,-1.1757666,0.63517171,0.37494197,-0.27502382,0.12096683,0.49904996,2.3276417,0.46786901,40067,2
51228,OC1=CC=CC=C1C2=NN=C(SCC(NC3=CC=CC=C3)=O)O2,-0.17061323,1.0282283,0.24635158,-0.70652366,0.27740079,-0.25383717,-0.74829626,1.8560823,0.39180872,-0.047773477,0.65785229,0.27091116,-0.86444974,1.2538393,0.1873249,-0.074765578,1.2059455,0.9148261,-0.050078478,0.5029,19291,2
51229,OC1=CC=CC=C1C2=NN=C(SCC(NC3=CC=CC=C3)=O)S2,-1.5891297,0.061752483,-0.56172276,1.1416056,-1.445644,-0.39056191,0.32093635,2.6806076,-1.1845957,0.168156,-0.80785459,1.6127571,-1.1713111,0.63794881,0.91675544,-0.94013065,1.2648462,1.5896884,-0.5547604,0.70112658,3811,2
51230,O=C(CSC3=NN=C(C4=CC=NC=C4)N3)NC(S2)=NC1=C2C=CC=C1,-0.049513288,0.61565709,-0.87761265,0.68122721,-1.8676147,-0.27185908,0.16469705,0.053760521,-1.2281082,0.28474325,-0.48013642,1.2321466,-0.37156925,0.88091087,0.54006493,-0.99535435,0.75789309,0.69397539,-0.22645023,0.65827465,21667,1
51231,O=C(CSC3=NN=C(C4=CC=NC=C4)O3)NC(S2)=NC1=C2C=CC=C1,0.36220849,0.87786442,0.012630292,-0.43218285,-0.35982582,-0.44299194,-0.76461011,-0.26126394,-0.4910416,-0.59251457,0.32565081,0.78950101,-0.82353288,1.1810755,-0.096835457,-0.39208421,0.65352803,0.90044659,-0.096154474,0.69487023,30750,1
51232,O=C(CSC3=NN=C(C4=CC=NC=C4)S3)NC(S2)=NC1=C2C=CC=C1,-0.83203292,-0.098242335,-0.55806667,1.3597617,-2.0296509,-0.45615083,0.016711654,3.3501248,0.49082339,0.76960075,-1.0849435,1.4055047,-1.2730883,0.66025198,0.64649099,-0.53954601,0.28620049,0.79097182,-0.26801372,1.6631556,9498,1
51233,O=C(NC3=CC=CC=C3)CSC(N2)=NN=C2C1=CC=NC=C1,-2.0412862,0.62422025,-0.020955548,-1.1385126,-1.6708709,-2.1879158,0.21157241,3.1926997,-0.89209843,0.4179261,-0.32247764,1.9310412,-1.9785877,0.086642116,0.82875657,0.42365742,0.42103979,1.9618243,-0.86969465,2.3428931,2110,2
51234,O=C(NC3=CC=CC=C3)CSC(O2)=NN=C2C1=CC=NC=C1,-1.124462,0.082988508,0.020243833,-0.59037441,-2.6127729,-2.1470578,0.053978268,-0.51434147,-0.5363394,1.10772,0.29752934,2.0260262,-2.1262925,-1.0297503,0.42187554,1.3792287,0.2253495,1.5110108,-0.58087981,4.1180973,6730,2
51235,O=C(NC3=CC=CC=C3)CSC(S2)=NN=C2C1=CC=NC=C1,0.56906754,1.5278906,1.4642172,-0.78002667,-1.6563368,-1.703294,-1.4300485,0.34740216,-0.49635664,-1.0765883,-0.31846166,0.76922792,-0.64681566,1.5858084,0.77977252,-0.535649,0.35355234,-0.077989168,0.9641968,0.72713345,35458,2
51236,O=C(CSC3=NN=C(C4=CN=CC=C4)N3)NC(S2)=NC1=C2C=CC=C1,-0.53788012,1.2846843,0.56932473,-0.86443907,0.18257934,-0.28044197,-0.83246237,-0.27870536,-0.95184666,-0.1915095,0.002343877,0.82710016,0.014984786,0.70954746,-0.70193386,-0.86829358,1.6092756,0.75428551,-0.16250855,0.88258862,13116,1
51237,O=C(NC3=CC=CC=C3)CSC(N2)=NN=C2C1=CC=CN=C1,1.0156801,1.4091351,1.3298424,-0.71851194,-2.2606456,-1.9122001,-1.5506897,-0.51800716,-0.69354558,-1.1782705,-0.35009724,1.3397865,-0.17036857,1.2486596,0.18161206,-0.74245417,-0.009150182,0.68154663,1.3511108,0.30600679,44207,1
51238,OC1=CC=C(C(C(NC2(OC)C(N3C2OCC(CSC4=NN=NN4C)=C3C(O)=O)=O)=O)C(O)=O)C=C1,-0.65532559,0.68536329,2.1364324,-0.74433655,-1.1704903,-0.93615639,-1.6275665,-0.43384424,-0.83874351,-0.95916939,-0.78116566,0.26644963,-0.47845948,1.0505073,1.0768032,-0.62733811,-0.088660173,-0.35792401,0.8067506,1.5078204,11574,1
51239,SC[C@@H](C)C(N1CCC[C@H]1[C@](O)=O)=O,0.3703101,2.0569956,0.088056803,-0.28576627,-0.60432076,-0.47368535,-0.74390888,-0.22553203,-1.29483,-0.56150925,1.2831088,1.718497,1.1257724,0.60201341,-1.3048515,-1.843717,1.8483034,0.61378396,-0.17163017,0.47731218,30940,2
51240,SCC(C)C(O)=O,0.84990185,2.085664,-0.13129,-0.20971739,-1.2021284,-0.8150506,-1.1481373,2.1539063,-0.089671113,0.045475449,0.87040538,1.0495881,0.73117352,1.340866,-0.83272153,-1.1697463,1.2486976,0.25552011,0.2326337,0.28754309,41244,1
51241,SC[C@@H](C)C(O)=O,-1.7390556,0.62371105,0.2831592,-0.2094972,1.3372573,0.72682661,-0.77978337,-0.35664791,0.20674628,0.14669016,0.65629762,1.364607,-0.71563935,1.157311,-0.94736969,-0.24000415,1.3136895,2.0058122,0.16781454,1.1255999,3172,1
51242,SC[C@H](C)C(O)=O,0.12636082,1.9943891,1.0556312,-0.45411071,-0.94873744,-0.93250573,-1.3180252,-0.61821777,-0.21646567,-0.88552141,0.082107484,1.2587458,-0.27644685,1.4523547,0.55771345,0.32702187,1.2070999,1.2089075,1.6770366,1.0962496,25447,1
51243,SCC(C)C(OC)=O,0.27418256,2.3001912,0.071404196,-0.51120746,-0.1946604,-0.29418668,-0.83058393,-0.40936619,-0.27520984,-0.21009129,1.6009127,1.4409199,0.22661871,1.2895734,-0.75249809,-0.70964086,2.4191022,1.3115067,-0.11203741,0.19476712,28785,1
51244,SC[C@@H](C)C(N(C)OC)=O,0.70810556,2.2558074,-0.073202446,-0.32700071,-0.97039193,-0.63255715,-1.064139,2.6358185,0.25644004,-0.42440549,1.3610717,1.5741794,0.61243975,1.2536328,-0.79579067,-0.88496387,1.5725608,1.0161581,-0.13173483,0.151371,38479,1
51245,SC[C@H](C)C(N(C)OC)=O,0.21116728,2.6816607,-0.4272306,-0.87033498,-2.3854353,-1.900375,-0.36387029,-0.54750919,-0.45157447,-0.19686103,0.811589,3.1252131,0.56888646,1.2164063,-0.25837448,-0.69155252,0.29581252,1.3463356,-0.34448466,0.26447636,27298,1
51246,SC[C@@H](C)C(NOC)=O,-2.0665569,-0.6048432,0.47047299,-0.00188159,-0.48763159,0.91781276,-0.95878768,-0.4669134,-0.073030539,-1.3801528,-0.76259112,-1.2800273,-2.3415029,-0.4843753,-0.58218598,0.40663019,-0.59659886,1.865612,-0.48044389,-1.4553245,2030,1
51247,SC[C@H](C)C(NOC)=O,-2.082545,-0.56510979,0.53092939,-0.24237449,-0.3603313,0.93150598,-1.0145649,-0.60079116,0.16929969,-1.2082599,-0.9968859,-0.98376596,-2.1049063,-0.70940757,-0.97403216,0.032787848,-0.5949558,1.7748115,-0.39625117,-1.4850256,1985,1
51248,SCC(C)C(NOCC1=CC=C(OC)C=C1)=O,-1.5471585,0.54523778,-0.70525104,-0.83344781,-0.10524009,0.66726094,-1.1392001,-0.65818167,1.1204202,-1.5509245,-0.41083264,-2.1150255,-1.1013381,-2.5777869,-1.2047914,-0.59403932,-0.11197246,1.7731897,0.47726071,-1.4610697,4034,1
51249,SCC(C)C(NC1=CC=CC=C1)=O,-2.0543499,-0.60487133,0.43504894,0.14389418,-0.5206933,0.88170934,-0.93751734,-0.45535606,0.055774797,-1.2959783,-0.81910396,-1.4248642,-2.4089684,-0.34004483,-0.42480561,0.57687658,-0.65619844,1.9503518,-0.45038652,-1.4257994,2077,1
51250,SCC(C)C(NC1=CC(F)=CC=C1)=O,-2.0438035,-0.62513381,0.47654474,0.013734094,-0.49901244,0.98457873,-0.95687658,-0.45299098,-0.12104602,-1.4677943,-0.83611315,-1.002502,-2.1034217,-0.73338819,-0.91283154,0.088756807,-0.55590886,1.7469995,-0.51726234,-1.4464132,2102,1
51251,SCC(C)C(NC1=CC=C(F)C=C1)=O,-1.5273664,0.53028506,-0.71988052,-0.74724269,-0.13964926,0.67838424,-1.1222812,-0.58592302,1.1650374,-1.5727278,-0.50326198,-2.0074017,-1.0315272,-2.6617272,-1.342813,-0.70037013,-0.070285156,1.771518,0.40731242,-1.4303954,4129,1
51252,SCC(C)C(NC1=CC=CC=C1NC)=O,-3.2144787,0.35073048,0.12601794,-3.7991099,1.4207129,0.88661641,0.97994608,0.6674819,3.238003,-1.9264667,1.6985275,-2.2009277,1.1801956,-0.2591998,3.2808416,-0.99745572,-1.0498092,-3.1978581,1.6838561,-2.8216252,227,1
51253,SCC(C)C(NC1=NC=CN1)=O,-3.1995358,0.017752359,-0.041326411,-4.2581854,1.2614875,0.78871626,-0.91060227,-0.65436715,1.7972684,-1.9057844,1.483377,-1.2008834,0.48942634,-1.0912385,1.5458969,-1.9206009,-0.65864897,-1.1935563,2.3506277,-1.9193264,236,1
51254,SCC(C)C(NC1=NC=CS1)=O,-3.211628,0.057785328,-0.000891641,-3.9911206,1.2239546,0.98986214,-0.85013133,-0.8338446,2.0168669,-2.087147,1.6855706,-1.1416268,0.51135576,-0.60205758,1.6958605,-2.0618913,-1.4406362,-1.0221636,2.6140351,-2.5720525,229,1
51255,SCC(C)C(NC1=NC=C(Br)S1)=O,-3.9460187,0.65969568,-0.027812343,-2.3636422,-0.28399789,1.0436641,-1.1937487,-0.77650541,0.8785584,-0.86401743,0.8297264,-0.3692193,0.66643465,-1.0090495,4.2413349,-3.4076838,-2.494544,-0.90524161,2.2147353,-2.2979627,51,1
51256,SCC(C)C(NC1=NC(C)=CO1)=O,-4.3416758,1.8162832,0.5752424,-4.1034398,1.6552436,0.39241666,-0.43485489,0.20215887,3.3538141,-0.80940479,2.2986014,-1.7175777,1.9019312,-0.19668773,1.2952807,-0.82191241,-1.7268801,-1.4233588,3.0615115,-2.891371,31,1
51257,SCC(C)C(NCCCC)=O,-3.7892976,1.3361206,0.12269785,-4.3093677,0.97872663,0.40036526,-0.79332352,-0.9879356,2.1380162,-0.1598969,2.1650727,-2.0821803,1.3057487,-0.45398593,0.80803722,-1.3231264,-1.9629544,-0.75077194,2.9451096,-2.35728,68,1
51258,SC[C@@H](C)C(NCCSC)=O,-3.6503823,0.45238465,0.081543863,-3.8014784,1.137211,0.25412577,-0.80449831,-0.83308113,3.8677607,-2.1645989,0.97344738,-2.1640272,-0.81660211,-0.99503565,2.3278093,-2.3521531,-2.506789,-0.81636983,2.5445075,-3.0553136,96,1
51259,SC[C@@H](C)C(NCCS(C)(=O)=O)=O,-0.12926783,0.70528042,1.1362253,-0.56549186,1.1670107,-0.13597302,-0.68332577,1.4383985,-0.95932174,1.4964502,0.16609783,4.4388866,0.27007532,2.1782825,0.96228009,1.6316403,2.3969336,-0.58786327,0.77431405,0.82316494,20083,1
51260,SC[C@@H](C)C(NCC1=CC=CC=C1)=O,-3.347142,0.030893959,0.56616342,1.3235707,-3.1501906,1.6850251,1.1374559,-0.79379433,-0.59228367,-0.49584144,-0.41244933,0.030852722,-0.87475365,-0.9192481,0.031239774,-0.61346036,-0.14251249,2.3063378,-1.1143777,-2.0501215,178,2
51261,SC[C@H](C)C(NCC1=CC=CC=C1)=O,-0.3928915,1.7405267,-0.92355835,1.2193993,-0.42166445,-0.97951818,-0.39014655,-0.60599816,0.078565016,1.04146,1.9139129,-0.02750971,0.41508913,0.60909438,-2.1628506,0.6312781,-1.5268992,-0.73165077,-2.6129923,1.0790446,15344,2
51262,SC[C@@H](C)C(NCC1=CC=CC=C1O)=O,-1.336292,2.2095363,-1.0916436,1.4528636,-1.5228356,-1.0396249,0.20637012,-0.696684,-0.5329414,1.0249027,1.1280402,0.69677174,1.0732552,1.523626,-0.68524688,0.91039473,0.57755899,-0.44725412,-3.7113192,0.93021977,5213,2
51263,SC[C@@H](C)C(NCC1=CC=C(O)C=C1)=O,-1.1193202,2.1005313,-0.74862707,1.934703,-0.72637928,-1.1125015,0.71961969,-0.92788005,0.23433104,-0.52214444,1.0419112,0.82701808,2.8140631,1.7828414,1.4219148,1.4952993,2.373003,-1.1883748,-4.5804014,0.35880983,6781,1
51264,SC[C@@H](C)C(NCC1=C(C)C=CC=C1)=O,-0.81192267,1.7343309,-0.78835237,0.83763939,-1.4393659,-1.1308928,0.10552803,-0.64718395,-0.66617054,1.0902842,1.3912119,0.22931774,1.2580491,2.0414739,-0.44515866,0.090438284,0.63706535,-0.13921143,-2.7099824,1.2372769,9746,1
51265,SCC(C)C(NCC1=CC=C(F)C=C1)=O,-0.88745368,1.795002,-0.20763758,1.0189663,-0.88403958,-0.89578664,0.51999146,-0.71775216,-0.48728988,0.61554587,1.0910167,0.67696923,1.5985583,1.0519631,0.67741513,-0.60214233,1.8252978,-0.59794402,-2.3566356,1.9387439,8887,1
51266,SCC(C)C(NCC1=CC=CO1)=O,-0.96921235,2.0570762,-1.2952244,1.617716,-2.27616,-1.2860503,0.15083821,-0.70586491,-0.89787513,1.3033048,1.056091,1.4705064,1.1572078,1.1760914,1.0082133,-0.22072518,-0.3573294,1.0378652,-3.2577391,0.54526675,8064,1
51267,SCC(C)C(NCCC1=CC=CC=C1)=O,-1.1997274,2.1263235,-0.45028609,-0.059946429,-0.78578645,-1.6432061,0.19194914,-0.72864938,-0.29723936,1.03922,1.4776958,0.79836982,1.0175905,0.98271751,0.23250282,0.11265511,0.18532087,-0.68444049,-2.9878905,0.75345099,6136,1
51268,SCC(C)C(NCCC1=CC=CS1)=O,-1.0359789,1.9312696,-0.34576327,1.8397826,-0.53296202,-1.530339,0.82038349,-0.6139639,0.28099057,-0.40109125,0.91249913,0.70383728,2.6954539,1.6295481,1.7203325,0.60953093,2.7496688,-1.1052933,-3.797874,0.6330058,7441,1
51269,SCC(C)C(N1CCOCC1)=O,-6.1426954,2.9193163,1.081192,4.1997957,0.7470119,1.5442454,-2.686475,-1.7687224,-0.10036855,-3.1034033,4.9137921,-2.2777205,15.166168,-1.7337838,8.6691465,2.6741037,-13.145411,-5.1114564,11.268072,0.48186854,5,1
51270,OCC(C)CS,-6.2146788,2.8901381,1.4043641,2.6892393,0.9557209,1.3906225,-2.8124204,-1.5423409,-0.17336598,-3.3924229,3.7143519,-0.25224844,14.01781,-3.1151285,5.9462128,0.97087675,-10.298409,-4.6926274,8.6825008,0.89040607,4,1
51272,COC(C1=C(OCC2=CC=CC=C2)C=C(C(OC)=O)S1)=O,-5.8729024,2.7115824,0.87173712,4.9494901,0.39518955,1.6144426,-2.5354719,-1.9842061,0.18868469,-3.2393019,3.6913934,-1.3687899,14.598005,-2.1146145,7.117527,2.1184437,-11.368757,-4.6006522,9.8580532,0.94975185,8,1
51273,COC(C1=C(OCC2=CC=CC=C2)C(OCC3=CC=CC=C3)=C(C(OC)=O)S1)=O,-5.4833136,2.0506818,1.602517,1.8388492,1.8506705,0.8394407,-2.3024213,-1.4072703,-0.008943501,-1.5074227,3.0678542,-0.49772212,10.779706,-0.84606344,5.867547,1.8983247,-9.8322468,-3.2841089,8.8353758,0.5015592,11,1
51274,COC(C1=C(OCC2=NN=NN2)C(OCC3=NN=NN3)=C(C(OC)=O)S1)=O,-4.9060783,1.6841358,1.7556727,1.7589724,1.1501873,0.96775275,-2.3171289,-1.0648291,-0.32839409,-2.4546061,2.1434643,0.44768932,8.5987177,-1.4089385,4.3818035,1.8512292,-6.0222816,-2.650171,5.7300429,1.5527689,18,1
51275,OC(C(C(O)=O)C1=C(CC3=NN=NN3)SC(CC2=NN=NN2)=C1)=O,-4.3795929,1.6273636,2.6774538,-1.0676237,1.8199222,1.5981076,-3.0190706,0.66545796,-0.003758291,-0.81317401,2.7723799,1.4046727,6.8719454,-0.33821958,3.7546582,1.5531858,-3.0701663,-2.6084268,6.2903886,1.9150212,28,1
51276,OC(C(C(O)=O)C1=CSC=C1)=O,-5.0152807,2.2308347,0.48865613,2.9770255,-0.62859905,1.2676072,-3.5879977,-1.2145312,0.58968532,-4.1115088,2.0734785,-2.3841133,6.8783321,-0.65883595,4.4922967,3.571656,-4.799119,-2.2241354,3.0015306,-0.38939282,15,1
51277,OC1=CC(C(O)=O)=C(C(C([C@@H](O)CC(C)=O)=CO2)=O)C2=C1,-3.9018817,1.3424846,1.6812361,1.5902469,0.58228552,1.3875475,-2.7712169,-0.82505596,-0.4509899,-2.5769811,1.8335154,0.6458022,6.3476582,-0.084285453,3.8286061,2.2376785,-3.2322254,-1.9515404,4.027266,1.0546706,55,1
51278,OC1=C(OC)C(C(O)=O)=C(C(C(C=NC(C)=C3)=C3O2)=O)C2=C1,-4.3432717,2.1328242,1.8795527,0.020049375,0.95185506,1.6671447,-1.9877901,1.0041562,0.13338764,-1.7879146,0.90500897,0.39242247,4.2566972,-1.6909033,1.3972167,1.7107363,-0.28860879,-1.8088133,1.6895304,1.3246524,30,1
51279,SC[C@@H](C)C(N1CCC[C@H]1[C@](O)=O)=O,-4.0301337,1.9020835,1.3799163,2.2057991,0.24220221,1.7756157,-1.6469259,1.2918084,0.23536314,-1.9931705,0.85730475,-0.45929119,4.376698,-0.92783391,2.330941,2.7510285,-0.77158612,-1.5233449,1.9351479,1.5832794,44,1
